_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry,Date_Added,wardName
197104,256,Nor-Arm Pharmacy,Pharmacy Immunization Site,107-1280 Finch Ave West,NA,NA,NA,NA,-79.488537583,NA,"Monday: 9 a.m.-6:30 p.m., Tuesday: 9 a.m.-6:30 p.m., Wednesday: 9 a.m.-6:30 p.m., Thursday: 9 a.m.-6:30 p.m., Friday: 9 a.m.-6:30pm, Saturday: closeed, Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-667-8430,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/nor-arm-pharmacy-7018005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,46,"c(-79.488537583, 43.764248055)",2021-03-18,York Centre
197105,257,Premier Pharmacy and Compounding Centre,Pharmacy Immunization Site,3323 Bathurst Street,NA,NA,NA,NA,-79.430935728,NA,"Monday: 9 a.m.-6:30 p.m., Tuesday: 9 a.m.-6:30 p.m., Wednesday: 9 a.m.-6:30 p.m., Thursday: 9 a.m.-6:30 p.m., Friday: 9 a.m.-3 p.m., Saturday: closed, Sunday: 10 a.m.-3 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-347-1311,NA,NA,NA,https://premierpharmacy.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,47,"c(-79.430935728, 43.725380703)",2021-03-18,Eglinton-Lawrence
197106,258,Northcliffe Pharmacy,Pharmacy Immunization Site,1751 Eglinton Avenue West,NA,NA,NA,NA,-79.447847031,NA,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 9 a.m.-10 a.m.","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-256-7888,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/northcliff-pharmacy-7023147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,48,"c(-79.447847031, 43.696007225)",2021-03-18,Toronto-St. Paul's
197107,259,LOBLAWS INC LOB1010 RX DSP,Pharmacy Immunization Site,5095 YONGE ST,NA,NA,NA,NA,-79.412275076,NA,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 10 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-512-9436,NA,NA,NA,https://www.loblaws.ca/covid19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,49,"c(-79.412275076, 43.768280256)",2021-03-18,Willowdale
197108,260,LOBLAWS INC LOB1212 RX DSP,Pharmacy Immunization Site,396 ST CLAIR AVE W,NA,NA,NA,NA,-79.41530468,NA,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-651-5145,NA,NA,NA,https://www.loblaws.ca/covid19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,50,"c(-79.41530468, 43.684075185)",2021-03-18,Toronto-St. Paul's
197109,278,Dynasty Pharmacy,Pharmacy Immunization Site,5460 Yonge Street Unit 106,NA,NA,NA,NA,-79.415524819,NA,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 9 a.m.-2 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-250-5460,NA,NA,NA,https://www.rxhealthmed.ca/locations/dynasty-pharmacy/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,51,"c(-79.415524819, 43.777205211)",2021-03-18,Willowdale
197110,279,Lingeman IDA Pharmacy,Pharmacy Immunization Site,411 Jane st,NA,NA,NA,NA,-79.487922138,NA,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 9 a.m.-4 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-767-8409,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/lingeman-ida-pharmacy-7028510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,52,"c(-79.487922138, 43.658742791)",2021-03-18,Parkdale-High Park
197111,280,Guardian Village Square Pharmacy,Pharmacy Immunization Site,"2942 FINCH AVE E., Scar, Ont",NA,NA,NA,NA,-79.329809802,NA,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-3 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-492-4167,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/en/ontario/scarborough/village-square-pharmacy-7005106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,53,"c(-79.329809802, 43.794260779)",2021-03-18,Scarborough-Agincourt
197112,281,Orton Park Guardian Pharmacy,Pharmacy Immunization Site,136 Orton Park Road,NA,NA,NA,NA,-79.20911961,NA,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: Closed","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-439-7222,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/en/ontario/scarborough/orton-park-pharmacy-7041430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,54,"c(-79.20911961, 43.77171822)",2021-03-18,Scarborough-Guildwood
197113,282,Canadian Compounding Pharmacy,Pharmacy Immunization Site,2920 Bloor St West,NA,NA,NA,NA,-79.507232356,NA,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 10 a.m.-2 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-239-3566,NA,NA,NA,https://www.medspharmacy.ca/canadian-compounding-pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,55,"c(-79.507232356, 43.648501682)",2021-03-18,Etobicoke-Lakeshore
197114,283,High Park,Pharmacy Immunization Site,1938 Bloor St. W,NA,NA,NA,NA,-79.466789535,NA,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-769-2222,NA,NA,NA,https://www.medspharmacy.ca/high-park-pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,56,"c(-79.466789535, 43.653433271)",2021-03-18,Parkdale-High Park
197115,284,Junction Pharmacy,Pharmacy Immunization Site,3016 DUNDAS ST WEST,NA,NA,NA,NA,-79.469944965,NA,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 11 a.m.-4 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-763-2394,NA,NA,NA,https://www.medspharmacy.ca/junction-pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,57,"c(-79.469944965, 43.665660061)",2021-03-18,Parkdale-High Park
197116,285,Rosebury - Sobeys,Pharmacy Immunization Site,145 Marlee Avenue,NA,NA,NA,NA,-79.441027128,NA,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-781-0606,NA,NA,NA,https://www.pharmacyappointments.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,58,"c(-79.441027128, 43.703254768)",2021-03-18,Eglinton-Lawrence
197117,286,Lawrence/Midland - Sobeys,Pharmacy Immunization Site,2650 Lawrence Avenue E,NA,NA,NA,NA,-79.263873273,NA,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-755-4184,NA,NA,NA,https://www.pharmacyappointments.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,59,"c(-79.263873273, 43.752174235)",2021-03-18,Scarborough Centre
197118,261,Unicare Pharmacy,Pharmacy Immunization Site,3170 Lakeshore BLVD West,NA,NA,NA,NA,-79.517825239,NA,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.- p.m., Sunday: 10 a.m.-1 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-503-0013,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/unicare-pharmacy-7001192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,60,"c(-79.517825239, 43.598308603)",2021-03-18,Etobicoke-Lakeshore
197119,262,Care and Health Pharmacy,Pharmacy Immunization Site,2928 Danforth Ave,NA,NA,NA,NA,-79.293529986,NA,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 10 a.m.-3 p.m., Sunday: 11 a.m.-2 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-537-2565,NA,NA,NA,https://carehealth.pharmabest.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,61,"c(-79.293529986, 43.690270422)",2021-03-18,Beaches-East York
197120,263,Rylander Pharmasave,Pharmacy Immunization Site,"6758 Kingston Rd., Unit 8",NA,NA,NA,NA,-79.148074795,NA,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 9 a.m.-3 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-281-4223,NA,NA,NA,https://pharmasave.com/scarborough-rylander/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,62,"c(-79.148074795, 43.798573896)",2021-03-18,Scarborough-Rouge Park
197121,264,Sam's I.D.A. Pharmacy,Pharmacy Immunization Site,1920 Yonge Street,NA,NA,NA,NA,-79.397276935,NA,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-483-3003,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/sams-ida-pharmacy-7008620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,63,"c(-79.397276935, 43.698770881)",2021-03-18,Toronto-St. Paul's
197122,265,Pharmasave (PHF 307-1),Pharmacy Immunization Site,"720 Spadina Ave, Unit 100",NA,NA,NA,NA,-79.403617352,NA,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-5:45pm, Saturday: 10 a.m.-2 p.m., Sunday: closed","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-929-7200,NA,NA,NA,https://spadinamedicalpharmacy.medmeapp.ca/schedule,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,64,"c(-79.403617352, 43.665282022)",2021-03-18,University-Rosedale
197123,266,Snowden Pharmacy,Pharmacy Immunization Site,264 Bloor St. W,NA,NA,NA,NA,-79.400395756,NA,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-922-2156,NA,NA,NA,https://www.snowdoncompounding.com/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,65,"c(-79.400395756, 43.667615656)",2021-03-18,University-Rosedale
197124,267,City Pharmacy Remedy's Rx,Pharmacy Immunization Site,238 Danforth Avenue,NA,NA,NA,NA,-79.355405335,NA,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-4 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-469-1898,NA,NA,NA,https://www.remedys.ca/en/ontario/toronto/city-pharmacy-remedysrx-7018322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,66,"c(-79.355405335, 43.677139691)",2021-03-18,Toronto-Danforth
197125,268,Bathurst Wilson IDA Pharmacy,Pharmacy Immunization Site,322 Wilson Ave,NA,NA,NA,NA,-79.436580114,NA,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-6 p.m., Saturday: 11 a.m.-3 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-638-1755,NA,NA,NA,https://www.guardian-ida-pharmacies.ca/en/ontario/downsview/bathurst-wilson-i-d-d-d-a-d-pharmacy-7014507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,67,"c(-79.436580114, 43.737225285)",2021-03-18,York Centre
197126,269,ARIA PHARMACY,Pharmacy Immunization Site,11 NEWTON DR,NA,NA,NA,NA,-79.417779991,NA,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-716-5663,NA,NA,NA,https://ariapharmacy.ca/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,68,"c(-79.417779991, 43.792959377)",2021-03-18,Willowdale
197127,270,CLINICPLUS I.D.A. PHARMACY,Pharmacy Immunization Site,"10 NEIGHBOURHOOD LANE, UNIT 103",NA,NA,NA,NA,-79.488544014,NA,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: CLOSED","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-232-0018,1,NA,NA,https://www.guardian-ida-pharmacies.ca/en/ontario/etobicoke/clinic-plus-pharmacy-7035501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ontario Health; Toronto Public Health,69,"c(-79.488544014, 43.637790316)",2021-03-18,Etobicoke-Lakeshore
